"Kernel Name","kernel_cutlass_kernel_flash_attncuteflash_fwd_sm100_fp4FlashAttentionForwardSm100_object_at__tensor0000o11101213_tensor0000o11101213_tensor0000odiv1610111213_tensor0000o11101213_None_None_0",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7a6e0b9aab20","      VIADD R4, R0, 0xc60","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aab30","      SHF.R.U32.HI R2, RZ, 0x3, R8","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aab40","      STL [R1+0xc], R3","0","0","0","592","18944","18944","32","32","0","Local","Store","32","0","0","0","0","2368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aab50","      LOP3.LUT R7, R8, 0x70, R2, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aab60","      SHF.R.U32.HI R2, RZ, 0x3, R5","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aab70","      STL [R1+0x8], R7","0","0","0","592","18944","18944","32","32","0","Local","Store","32","0","0","0","0","2368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aab80","      SHF.R.U32.HI R3, RZ, 0x3, R4","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aab90","      LOP3.LUT R7, R4, 0x70, R3, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaba0","      VIADD R3, R0, 0x8c10","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aabb0","      LOP3.LUT R4, R5, 0x70, R2, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aabc0","      VIADD R2, R0, 0x8c20","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aabd0","      STL [R1+0x4], R7","0","0","0","592","18944","18944","32","32","0","Local","Store","32","0","0","0","0","2368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aabe0","      VIADD R5, R0, 0x8c40","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aabf0","      SHF.R.U32.HI R44, RZ, 0x3, R3","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac00","      STL [R1], R4","0","0","0","592","18944","18944","32","32","0","Local","Store","32","0","0","0","0","2368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac10","      SHF.R.U32.HI R43, RZ, 0x3, R2","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac20","      LOP3.LUT R44, R3, 0x70, R44, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac30","      LOP3.LUT R43, R2, 0x70, R43, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac40","      SHF.R.U32.HI R41, RZ, 0x3, R5","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac50","      SHF.R.U32.HI R2, RZ, 0x3, R40","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac60","      SHF.R.U32.HI R3, RZ, 0x3, R39","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac70","      LOP3.LUT R41, R5, 0x70, R41, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac80","      LOP3.LUT R40, R40, 0x70, R2, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aac90","      LOP3.LUT R39, R39, 0x70, R3, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaca0","      VIADD R4, R0, 0x8c30","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aacb0","      VIADD R0, R0, 0x8c70","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aacc0","      SHF.R.U32.HI R42, RZ, 0x3, R4","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aacd0","      SHF.R.U32.HI R38, RZ, 0x3, R0","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aace0","      LOP3.LUT R42, R4, 0x70, R42, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aacf0","      LOP3.LUT R38, R0, 0x70, R38, 0x78, !PT","0","0","0","592","18944","18944","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aad00","      USHF.L.U32 UR8, UR7, 0x1f, URZ","5","4","5","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"0x7a6e0b9aad10","      MOV R0, UR8","3","3","3","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2"
"0x7a6e0b9aad20","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR5+0x90], R0","2","1","2","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7a6e0b9aad30","@!P0  BRA 0x7a6e0b9ae010","518","324","518","12288","393216","392800","32","31","0","-","-","-","0","0","0","0","0","0","0","0","0","0","518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","324","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aad40","      SYNCS.ARRIVE.TRANS64.ART0 RZ, [UR5+0xa0], R37","6","1","6","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7a6e0b9aad50","      ULOP3.LUT UR6, UR7, 0x1, URZ, 0x3c, !UPT","0","0","0","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aad60","      UISETP.GE.AND UP0, UPT, UR13, 0x1, UPT","0","0","0","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aad70","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR5+0x98], R0","0","0","0","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aad80","@!P0  BRA 0x7a6e0b9ae090","282","166","282","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","281","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","166","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aad90","      BRA.U !UP0, 0x7a6e0b9ab980","2","0","2","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aada0","      UMOV UR8, UR16","2","0","2","12288","393216","393216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aadb0","      USHF.L.U32 UR7, UR6, 0x1f, URZ","1253","833","1253","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","151","0","0","0","0","4","0","0","0","970","13","0","0","0","0","115","0","106","0","0","0","0","4","0","0","0","646","0","0","0","0","0","77"
"0x7a6e0b9aadc0","      MOV R0, UR7","343","208","343","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","9","54","0","0","0","270","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","200"
"0x7a6e0b9aadd0","      UMOV UR7, UR6","55","0","55","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aade0","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR5+0x90], R0","141","53","141","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","43","0","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53"
"0x7a6e0b9aadf0","@!P0  BRA 0x7a6e0b9ae110","71002","44803","71002","3133440","100270080","100055232","32","31","0","-","-","-","0","0","0","0","0","0","0","0","0","0","70892","0","0","0","0","0","2","51","0","0","0","57","0","0","0","0","0","44773","0","0","0","0","0","0","0","0","0","0","30"
"0x7a6e0b9aae00","      LDS R0, [R36+UR5+0x400]","239","148","239","3133440","100270080","100270080","32","32","0","Shared","Load","32","1","0","3133440","3133440","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148"
"0x7a6e0b9aae10","      USHF.L.U32 UR6, UR7, 0x1f, URZ","48","0","48","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aae20","      FSETP.GEU.AND P0, PT, R0, 1, PT","1135","957","1135","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","1095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","957","0","0","0"
"0x7a6e0b9aae30","      VOTE.ANY R2, PT, !P0","702","558","702","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","44","0","0","0","656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","558"
"0x7a6e0b9aae40","      ISETP.NE.AND P0, PT, R2, RZ, PT","213","148","213","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","49","0","0","0","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148"
"0x7a6e0b9aae50","      IMAD.U32 R2, RZ, RZ, UR6","55","0","55","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aae60","@!P0  BRA 0x7a6e0b9ab380","598","459","598","3133440","100270080","100270080","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","54","0","0","0","543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","459"
"0x7a6e0b9aae70","      LDTM.x16 R20, tmem[UR4+0x100]","228","149","228","0","0","0","0","0","0","","","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149"
"0x7a6e0b9aae80","      FMUL2 R20, R20.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aae90","      FMUL2 R22, R22.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaea0","      FMUL2 R24, R24.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaeb0","      FMUL2 R26, R26.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaec0","      FMUL2 R28, R28.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaed0","      FMUL2 R30, R30.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaee0","      FMUL2 R32, R32.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaef0","      FMUL2 R34, R34.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf00","      STTM.x16 tmem[UR4+0x100], R20","0","0","0","0","0","0","0","0","0","","","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf10","      LDTM.x16 R4, tmem[UR4+0x110]","0","0","0","0","0","0","0","0","0","","","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf20","      FMUL2 R4, R4.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf30","      FMUL2 R6, R6.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf40","      FMUL2 R8, R8.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf50","      FMUL2 R10, R10.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf60","      FMUL2 R12, R12.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf70","      FMUL2 R14, R14.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf80","      FMUL2 R16, R16.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaf90","      FMUL2 R18, R18.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aafa0","      STTM.x16 tmem[UR4+0x110], R4","0","0","0","0","0","0","0","0","0","","","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aafb0","      LDTM.x16 R20, tmem[UR4+0x120]","0","0","0","0","0","0","0","0","0","","","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aafc0","      FMUL2 R20, R20.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aafd0","      FMUL2 R22, R22.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aafe0","      FMUL2 R24, R24.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9aaff0","      FMUL2 R26, R26.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab000","      FMUL2 R28, R28.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab010","      FMUL2 R30, R30.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab020","      FMUL2 R32, R32.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab030","      FMUL2 R34, R34.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab040","      STTM.x16 tmem[UR4+0x120], R20","0","0","0","0","0","0","0","0","0","","","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab050","      LDTM.x16 R4, tmem[UR4+0x130]","0","0","0","0","0","0","0","0","0","","","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab060","      FMUL2 R4, R4.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab070","      FMUL2 R6, R6.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab080","      FMUL2 R8, R8.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab090","      FMUL2 R10, R10.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab0a0","      FMUL2 R12, R12.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab0b0","      FMUL2 R14, R14.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9ab0c0","      FMUL2 R16, R16.F32x2.HI_LO, R0.F32","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
